Verification_ID,Agent_ID,Payment_Amount
VER-009657,AGT-005,15.5
VER-009326,AGT-003,15.5
VER-002321,AGT-002,15.5
VER-003300,AGT-016,15.5
VER-003024,AGT-030,15.5
VER-000089,AGT-047,15.5
VER-000511,AGT-036,15.5
VER-008462,AGT-038,15.5
VER-008984,AGT-044,15.5
VER-008305,AGT-029,15.5
VER-001322,AGT-039,15.5
VER-009083,AGT-019,15.5
VER-007397,AGT-038,15.5
VER-005135,AGT-003,15.5
VER-007449,AGT-016,15.5
VER-008370,AGT-035,15.5
VER-000859,AGT-015,15.5
VER-003182,AGT-049,15.5
VER-003498,AGT-045,15.5
VER-002272,AGT-046,15.5
VER-005317,AGT-021,15.5
VER-008795,AGT-045,15.5
VER-004111,AGT-048,15.5
VER-003483,AGT-020,15.5
VER-000652,AGT-040,15.5
VER-008953,AGT-015,15.5
VER-009483,AGT-045,15.5
VER-004780,AGT-041,15.5
VER-004197,AGT-028,15.5
VER-004690,AGT-005,15.5
VER-005418,AGT-026,15.5
VER-008957,AGT-050,15.5
VER-009481,AGT-048,15.5
VER-004576,AGT-004,15.5
VER-007647,AGT-042,15.5
VER-000417,AGT-046,15.5
VER-001577,AGT-031,15.5
VER-000622,AGT-035,15.5
VER-008557,AGT-025,15.5
VER-000719,AGT-041,15.5
VER-003129,AGT-018,15.5
VER-009961,AGT-008,15.5
VER-005689,AGT-012,15.5
VER-005369,AGT-007,15.5
VER-005271,AGT-002,15.5
VER-001435,AGT-038,15.5
VER-005077,AGT-025,15.5
VER-007014,AGT-016,15.5
VER-006979,AGT-028,15.5
VER-008948,AGT-025,15.5
VER-000550,AGT-046,15.5
VER-009721,AGT-027,15.5
VER-004192,AGT-036,15.5
VER-003772,AGT-035,15.5
VER-003059,AGT-010,15.5
VER-002496,AGT-013,15.5
VER-009039,AGT-026,15.5
VER-004398,AGT-021,15.5
VER-000009,AGT-023,15.5
VER-000400,AGT-043,15.5
VER-008869,AGT-016,15.5
VER-001351,AGT-035,15.5
VER-008972,AGT-048,15.5
VER-006075,AGT-042,15.5
VER-007736,AGT-016,15.5
VER-007973,AGT-011,15.5
VER-003523,AGT-012,15.5
VER-004440,AGT-020,15.5
VER-007676,AGT-028,15.5
VER-005677,AGT-033,15.5
VER-006436,AGT-031,15.5
VER-000933,AGT-049,15.5
VER-006007,AGT-031,15.5
VER-003412,AGT-014,15.5
VER-009166,AGT-010,15.5
VER-007158,AGT-042,15.5
VER-001537,AGT-008,15.5
VER-004344,AGT-004,15.5
VER-008657,AGT-005,15.5
VER-007371,AGT-003,15.5
VER-002901,AGT-022,15.5
VER-001721,AGT-011,15.5
VER-004185,AGT-038,15.5
VER-005842,AGT-047,15.5
VER-000583,AGT-018,15.5
VER-009203,AGT-045,15.5
VER-000625,AGT-021,15.5
VER-000795,AGT-017,15.5
VER-000569,AGT-029,15.5
VER-000731,AGT-032,15.5
VER-001459,AGT-021,15.5
VER-005035,AGT-043,15.5
VER-001502,AGT-043,15.5
VER-007538,AGT-010,15.5
VER-008674,AGT-010,15.5
VER-006956,AGT-047,15.5
VER-002302,AGT-049,15.5
VER-000361,AGT-046,15.5
VER-001989,AGT-038,15.5
VER-006136,AGT-047,15.5
VER-000292,AGT-016,15.5
VER-008133,AGT-027,15.5
VER-003039,AGT-011,15.5
VER-000102,AGT-024,15.5
VER-009206,AGT-024,15.5
VER-002289,AGT-021,15.5
VER-000705,AGT-032,15.5
VER-003594,AGT-046,15.5
VER-009100,AGT-012,15.5
VER-003208,AGT-010,15.5
VER-001434,AGT-041,15.5
VER-009323,AGT-039,15.5
VER-006716,AGT-002,15.5
VER-004825,AGT-027,15.5
VER-000857,AGT-033,15.5
VER-008973,AGT-025,15.5
VER-009878,AGT-026,15.5
VER-008200,AGT-014,15.5
VER-008622,AGT-003,15.5
VER-009377,AGT-026,15.5
VER-003845,AGT-039,15.5
VER-008160,AGT-021,15.5
VER-006900,AGT-012,15.5
VER-009292,AGT-037,15.5
VER-007891,AGT-007,15.5
VER-008085,AGT-042,15.5
VER-003089,AGT-050,15.5
VER-002755,AGT-021,15.5
VER-003460,AGT-004,15.5
VER-000851,AGT-018,15.5
VER-007568,AGT-022,15.5
VER-006760,AGT-042,15.5
VER-001119,AGT-040,15.5
VER-000564,AGT-007,15.5
VER-008996,AGT-012,15.5
VER-001088,AGT-050,15.5
VER-004095,AGT-011,15.5
VER-006381,AGT-006,15.5
VER-001922,AGT-015,15.5
VER-004863,AGT-003,15.5
VER-000246,AGT-006,15.5
VER-009509,AGT-030,15.5
VER-009428,AGT-016,15.5
VER-001964,AGT-046,15.5
VER-001732,AGT-037,15.5
VER-000064,AGT-040,15.5
VER-002030,AGT-011,15.5
VER-002099,AGT-008,15.5
VER-009726,AGT-028,15.5
VER-006707,AGT-027,15.5
VER-003884,AGT-009,15.5
VER-003725,AGT-029,15.5
VER-005033,AGT-024,15.5
VER-003849,AGT-020,15.5
VER-003405,AGT-006,15.5
VER-009525,AGT-020,15.5
VER-003046,AGT-048,15.5
VER-001954,AGT-033,15.5
VER-001003,AGT-021,15.5
VER-007008,AGT-025,15.5
VER-007482,AGT-020,15.5
VER-007540,AGT-026,15.5
VER-005099,AGT-019,15.5
VER-002250,AGT-048,15.5
VER-001027,AGT-015,15.5
VER-000264,AGT-040,15.5
VER-005112,AGT-032,15.5
VER-006124,AGT-042,15.5
VER-004103,AGT-020,15.5
VER-000656,AGT-027,15.5
VER-000624,AGT-025,15.5
VER-008062,AGT-040,15.5
VER-007677,AGT-006,15.5
VER-001596,AGT-025,15.5
VER-008324,AGT-015,15.5
VER-001091,AGT-009,15.5
VER-007705,AGT-033,15.5
VER-004639,AGT-006,15.5
VER-008411,AGT-030,15.5
VER-007718,AGT-042,15.5
VER-009210,AGT-011,15.5
VER-003234,AGT-003,15.5
VER-000578,AGT-035,15.5
VER-005864,AGT-045,15.5
VER-007760,AGT-005,15.5
VER-004658,AGT-025,15.5
VER-002345,AGT-021,15.5
VER-008189,AGT-005,15.5
VER-005490,AGT-032,15.5
VER-009453,AGT-038,15.5
VER-003690,AGT-036,15.5
VER-009387,AGT-017,15.5
VER-003888,AGT-017,15.5
VER-000077,AGT-014,15.5
VER-001285,AGT-020,15.5
VER-008928,AGT-005,15.5
VER-005810,AGT-012,15.5
VER-004355,AGT-038,15.5
VER-006912,AGT-040,15.5
VER-004933,AGT-005,15.5
VER-003610,AGT-028,15.5
VER-003081,AGT-010,15.5
VER-001251,AGT-035,15.5
VER-008159,AGT-037,15.5
VER-001609,AGT-013,15.5
VER-009498,AGT-019,15.5
VER-001433,AGT-036,15.5
VER-000684,AGT-003,15.5
VER-004295,AGT-026,15.5
VER-000648,AGT-038,15.5
VER-002515,AGT-044,15.5
VER-008917,AGT-019,15.5
VER-001077,AGT-009,15.5
VER-000291,AGT-048,15.5
VER-008658,AGT-009,15.5
VER-008285,AGT-036,15.5
VER-009089,AGT-033,15.5
VER-009175,AGT-038,15.5
VER-004272,AGT-010,15.5
VER-003015,AGT-031,15.5
VER-006058,AGT-004,15.5
VER-008169,AGT-018,15.5
VER-005610,AGT-041,15.5
VER-008014,AGT-031,15.5
VER-004170,AGT-046,15.5
VER-007566,AGT-025,15.5
VER-000186,AGT-001,15.5
VER-003264,AGT-040,15.5
VER-005523,AGT-042,15.5
VER-003935,AGT-037,15.5
VER-005385,AGT-050,15.5
VER-008344,AGT-032,15.5
VER-004129,AGT-036,15.5
VER-005471,AGT-003,15.5
VER-001369,AGT-033,15.5
VER-001510,AGT-037,15.5
VER-003470,AGT-029,15.5
VER-003602,AGT-008,15.5
VER-009757,AGT-034,15.5
VER-000382,AGT-003,15.5
VER-004029,AGT-031,15.5
VER-002662,AGT-006,15.5
VER-001218,AGT-005,15.5
VER-002453,AGT-032,15.5
VER-003680,AGT-049,15.5
VER-006182,AGT-036,15.5
VER-005504,AGT-011,15.5
VER-004302,AGT-033,15.5
VER-002710,AGT-022,15.5
VER-006096,AGT-034,15.5
VER-009049,AGT-011,15.5
VER-009284,AGT-023,15.5
VER-007020,AGT-025,15.5
VER-005815,AGT-048,15.5
VER-005138,AGT-004,15.5
VER-001196,AGT-006,15.5
VER-005913,AGT-017,15.5
VER-003856,AGT-026,15.5
VER-001806,AGT-019,15.5
VER-008501,AGT-012,15.5
VER-003946,AGT-035,15.5
VER-006720,AGT-003,15.5
VER-008766,AGT-046,15.5
VER-009986,AGT-043,15.5
VER-007853,AGT-044,15.5
VER-008139,AGT-036,15.5
VER-003950,AGT-009,15.5
VER-001255,AGT-038,15.5
VER-001513,AGT-030,15.5
VER-003887,AGT-017,15.5
VER-007809,AGT-005,15.5
VER-008289,AGT-039,15.5
VER-002466,AGT-042,15.5
VER-003064,AGT-049,15.5
VER-006869,AGT-020,15.5
VER-000145,AGT-027,15.5
VER-005870,AGT-002,15.5
VER-008507,AGT-013,15.5
VER-003119,AGT-042,15.5
VER-008830,AGT-035,15.5
VER-000759,AGT-046,15.5
VER-004462,AGT-029,15.5
VER-002908,AGT-018,15.5
VER-002589,AGT-022,15.5
VER-003414,AGT-008,15.5
VER-006533,AGT-031,15.5
VER-001618,AGT-049,15.5
VER-002228,AGT-010,15.5
VER-002821,AGT-038,15.5
VER-006655,AGT-028,15.5
VER-001767,AGT-027,15.5
VER-003533,AGT-001,15.5
VER-009995,AGT-032,15.5
VER-002086,AGT-006,15.5
VER-000432,AGT-049,15.5
VER-006913,AGT-016,15.5
VER-000001,AGT-039,15.5
VER-007653,AGT-049,15.5
VER-004837,AGT-026,15.5
VER-000350,AGT-005,15.5
VER-001184,AGT-031,15.5
VER-009366,AGT-010,15.5
VER-008049,AGT-043,15.5
VER-001563,AGT-008,15.5
VER-003851,AGT-046,15.5
VER-006089,AGT-047,15.5
VER-002056,AGT-010,15.5
VER-005205,AGT-017,15.5
VER-008327,AGT-015,15.5
VER-009449,AGT-025,15.5
VER-001156,AGT-037,15.5
VER-006326,AGT-037,15.5
VER-008872,AGT-005,15.5
VER-002153,AGT-012,15.5
VER-007964,AGT-016,15.5
VER-008401,AGT-044,15.5
VER-005408,AGT-011,15.5
VER-007612,AGT-045,15.5
VER-001517,AGT-019,15.5
VER-004066,AGT-004,15.5
VER-004826,AGT-050,15.5
VER-004935,AGT-010,15.5
VER-007515,AGT-035,15.5
VER-007625,AGT-044,15.5
VER-002880,AGT-032,15.5
VER-008432,AGT-032,15.5
VER-003827,AGT-037,15.5
VER-007641,AGT-049,15.5
VER-004292,AGT-041,15.5
VER-002677,AGT-050,15.5
VER-007543,AGT-036,15.5
VER-009304,AGT-032,15.5
VER-004873,AGT-019,15.5
VER-000783,AGT-027,15.5
VER-007932,AGT-012,15.5
VER-001157,AGT-027,15.5
VER-002674,AGT-025,15.5
VER-002216,AGT-008,15.5
VER-000317,AGT-041,15.5
VER-009921,AGT-005,15.5
VER-003899,AGT-046,15.5
VER-008612,AGT-015,15.5
VER-005759,AGT-018,15.5
VER-000380,AGT-042,15.5
VER-009795,AGT-011,15.5
VER-005352,AGT-011,15.5
VER-006490,AGT-003,15.5
VER-009942,AGT-046,15.5
VER-001886,AGT-006,15.5
VER-005166,AGT-019,15.5
VER-009741,AGT-048,15.5
VER-009421,AGT-021,15.5
VER-003964,AGT-045,15.5
VER-006132,AGT-016,15.5
VER-002287,AGT-007,15.5
VER-009262,AGT-022,15.5
VER-009093,AGT-033,15.5
VER-009871,AGT-029,15.5
VER-000104,AGT-044,15.5
VER-002475,AGT-004,15.5
VER-000230,AGT-006,15.5
VER-003230,AGT-026,15.5
VER-007751,AGT-048,15.5
VER-002454,AGT-011,15.5
VER-002692,AGT-033,15.5
VER-000757,AGT-029,15.5
VER-007771,AGT-006,15.5
VER-008650,AGT-038,15.5
VER-009357,AGT-032,15.5
VER-002575,AGT-041,15.5
VER-002261,AGT-025,15.5
VER-001714,AGT-012,15.5
VER-001781,AGT-031,15.5
VER-001607,AGT-034,15.5
VER-007678,AGT-016,15.5
VER-008113,AGT-023,15.5
VER-009113,AGT-033,15.5
VER-003108,AGT-030,15.5
VER-003140,AGT-032,15.5
VER-008771,AGT-001,15.5
VER-004783,AGT-029,15.5
VER-008361,AGT-034,15.5
VER-000568,AGT-011,15.5
VER-004380,AGT-039,15.5
VER-005187,AGT-012,15.5
VER-008922,AGT-012,15.5
VER-008579,AGT-044,15.5
VER-007888,AGT-023,15.5
VER-005820,AGT-003,15.5
VER-008252,AGT-035,15.5
VER-004346,AGT-048,15.5
VER-002518,AGT-017,15.5
VER-002841,AGT-041,15.5
VER-006409,AGT-014,15.5
VER-005303,AGT-031,15.5
VER-003583,AGT-024,15.5
VER-007039,AGT-041,15.5
VER-001225,AGT-009,15.5
VER-003458,AGT-030,15.5
VER-001200,AGT-026,15.5
VER-007875,AGT-042,15.5
VER-000765,AGT-025,15.5
VER-007593,AGT-017,15.5
VER-000037,AGT-044,15.5
VER-009155,AGT-014,15.5
VER-004882,AGT-046,15.5
VER-007654,AGT-003,15.5
VER-008197,AGT-028,15.5
VER-006364,AGT-012,15.5
VER-008678,AGT-021,15.5
VER-007551,AGT-016,15.5
VER-003397,AGT-017,15.5
VER-005993,AGT-016,15.5
VER-005857,AGT-025,15.5
VER-005219,AGT-003,15.5
VER-004986,AGT-016,15.5
VER-003371,AGT-016,15.5
VER-001860,AGT-035,15.5
VER-007584,AGT-017,15.5
VER-003255,AGT-036,15.5
VER-002479,AGT-032,15.5
VER-006887,AGT-026,15.5
VER-002139,AGT-003,15.5
VER-009299,AGT-038,15.5
VER-001635,AGT-014,15.5
VER-002276,AGT-006,15.5
VER-004833,AGT-004,15.5
VER-005013,AGT-030,15.5
VER-007195,AGT-022,15.5
VER-000638,AGT-029,15.5
VER-001072,AGT-020,15.5
VER-003188,AGT-034,15.5
VER-006130,AGT-035,15.5
VER-001191,AGT-020,15.5
VER-002390,AGT-031,15.5
VER-004538,AGT-012,15.5
VER-009687,AGT-003,15.5
VER-008853,AGT-041,15.5
VER-000150,AGT-042,15.5
VER-002686,AGT-009,15.5
VER-005530,AGT-018,15.5
VER-003345,AGT-026,15.5
VER-003992,AGT-039,15.5
VER-001455,AGT-010,15.5
VER-003433,AGT-042,15.5
VER-001627,AGT-039,15.5
VER-001747,AGT-040,15.5
VER-007483,AGT-001,15.5
VER-000802,AGT-037,15.5
VER-009037,AGT-013,15.5
VER-006628,AGT-027,15.5
VER-007198,AGT-045,15.5
VER-000743,AGT-050,15.5
VER-007237,AGT-017,15.5
VER-004068,AGT-018,15.5
VER-006071,AGT-022,15.5
VER-004084,AGT-010,15.5
VER-006340,AGT-002,15.5
VER-009471,AGT-031,15.5
VER-001409,AGT-017,15.5
VER-005652,AGT-030,15.5
VER-002486,AGT-033,15.5
VER-009788,AGT-025,15.5
VER-007976,AGT-041,15.5
VER-000800,AGT-003,15.5
VER-008179,AGT-004,15.5
VER-007709,AGT-034,15.5
VER-002125,AGT-002,15.5
VER-007536,AGT-006,15.5
VER-001211,AGT-040,15.5
VER-001804,AGT-048,15.5
VER-006518,AGT-042,15.5
VER-006593,AGT-036,15.5
VER-006922,AGT-045,15.5
VER-003316,AGT-004,15.5
VER-007738,AGT-034,15.5
VER-003539,AGT-025,15.5
VER-001189,AGT-027,15.5
VER-004402,AGT-002,15.5
VER-006674,AGT-022,15.5
VER-000587,AGT-024,15.5
VER-009435,AGT-035,15.5
VER-009289,AGT-035,15.5
VER-005232,AGT-022,15.5
VER-004574,AGT-022,15.5
VER-006806,AGT-022,15.5
VER-007832,AGT-042,15.5
VER-007761,AGT-011,15.5
VER-008877,AGT-037,15.5
VER-000024,AGT-021,15.5
VER-003320,AGT-026,15.5
VER-005036,AGT-009,15.5
VER-006730,AGT-011,15.5
VER-007284,AGT-014,15.5
VER-005269,AGT-038,15.5
VER-000790,AGT-001,15.5
VER-007373,AGT-018,15.5
VER-001348,AGT-047,15.5
VER-005617,AGT-013,15.5
VER-008423,AGT-045,15.5
VER-002555,AGT-021,15.5
VER-008848,AGT-033,15.5
VER-004316,AGT-014,15.5
VER-005922,AGT-006,15.5
VER-007590,AGT-009,15.5
VER-007607,AGT-018,15.5
VER-006649,AGT-050,15.5
VER-007151,AGT-047,15.5
VER-008875,AGT-043,15.5
VER-007345,AGT-042,15.5
VER-000606,AGT-019,15.5
VER-009327,AGT-020,15.5
VER-007878,AGT-046,15.5
VER-000994,AGT-037,15.5
VER-004845,AGT-020,15.5
VER-007078,AGT-008,15.5
VER-007298,AGT-016,15.5
VER-003774,AGT-006,15.5
VER-006978,AGT-037,15.5
VER-007414,AGT-041,15.5
VER-001419,AGT-043,15.5
VER-009550,AGT-003,15.5
VER-001624,AGT-010,15.5
VER-004606,AGT-006,15.5
VER-003567,AGT-043,15.5
VER-008032,AGT-034,15.5
VER-008286,AGT-019,15.5
VER-005738,AGT-038,15.5
VER-009046,AGT-049,15.5
VER-004774,AGT-010,15.5
VER-003106,AGT-044,15.5
VER-006966,AGT-009,15.5
VER-009247,AGT-027,15.5
VER-001254,AGT-011,15.5
VER-008306,AGT-009,15.5
VER-009002,AGT-026,15.5
VER-005066,AGT-005,15.5
VER-001311,AGT-050,15.5
VER-005872,AGT-040,15.5
VER-007239,AGT-023,15.5
VER-005406,AGT-036,15.5
VER-004025,AGT-023,15.5
VER-009351,AGT-009,15.5
VER-002146,AGT-030,15.5
VER-004583,AGT-049,15.5
VER-009966,AGT-036,15.5
VER-001792,AGT-013,15.5
VER-003401,AGT-013,15.5
VER-000268,AGT-025,15.5
VER-005146,AGT-002,15.5
VER-002026,AGT-003,15.5
VER-008562,AGT-037,15.5
VER-009723,AGT-010,15.5
VER-001340,AGT-024,15.5
VER-004718,AGT-041,15.5
VER-009191,AGT-004,15.5
VER-000739,AGT-028,15.5
VER-003687,AGT-021,15.5
VER-000966,AGT-039,15.5
VER-000253,AGT-026,15.5
VER-001656,AGT-039,15.5
VER-009375,AGT-016,15.5
VER-000051,AGT-002,15.5
VER-004817,AGT-032,15.5
VER-003354,AGT-041,15.5
VER-002767,AGT-033,15.5
VER-000873,AGT-034,15.5
VER-006831,AGT-006,15.5
VER-007485,AGT-006,15.5
VER-006487,AGT-029,15.5
VER-002108,AGT-002,15.5
VER-009890,AGT-002,15.5
VER-005175,AGT-017,15.5
VER-007196,AGT-007,15.5
VER-000249,AGT-003,15.5
VER-002426,AGT-019,15.5
VER-008374,AGT-028,15.5
VER-009012,AGT-023,15.5
VER-003167,AGT-033,15.5
VER-000555,AGT-017,15.5
VER-000972,AGT-013,15.5
VER-009619,AGT-038,15.5
VER-004992,AGT-047,15.5
VER-002320,AGT-048,15.5
VER-003873,AGT-014,15.5
VER-008515,AGT-016,15.5
VER-008216,AGT-013,15.5
VER-006905,AGT-028,15.5
VER-002010,AGT-050,15.5
VER-000551,AGT-002,15.5
VER-000448,AGT-030,15.5
VER-009752,AGT-047,15.5
VER-005906,AGT-038,15.5
VER-001692,AGT-024,15.5
VER-005494,AGT-022,15.5
VER-008027,AGT-028,15.5
VER-002185,AGT-033,15.5
VER-003636,AGT-040,15.5
VER-003972,AGT-040,15.5
VER-008013,AGT-016,15.5
VER-000462,AGT-037,15.5
VER-008979,AGT-028,15.5
VER-003442,AGT-019,15.5
VER-002465,AGT-003,15.5
VER-004943,AGT-020,15.5
VER-005919,AGT-048,15.5
VER-000751,AGT-009,15.5
VER-001176,AGT-005,15.5
VER-007913,AGT-011,15.5
VER-000377,AGT-003,15.5
VER-000411,AGT-007,15.5
VER-004614,AGT-047,15.5
VER-008502,AGT-024,15.5
VER-004535,AGT-047,15.5
VER-004575,AGT-017,15.5
VER-005793,AGT-005,15.5
VER-006835,AGT-025,15.5
VER-007363,AGT-042,15.5
VER-004787,AGT-026,15.5
VER-002288,AGT-025,15.5
VER-007774,AGT-021,15.5
VER-005157,AGT-009,15.5
VER-009005,AGT-046,15.5
VER-000275,AGT-007,15.5
VER-001497,AGT-009,15.5
VER-008653,AGT-002,15.5
VER-003617,AGT-030,15.5
VER-008050,AGT-015,15.5
VER-001990,AGT-039,15.5
VER-005894,AGT-022,15.5
VER-002904,AGT-022,15.5
VER-004345,AGT-035,15.5
VER-001826,AGT-017,15.5
VER-006127,AGT-016,15.5
VER-003232,AGT-002,15.5
VER-005182,AGT-036,15.5
VER-008609,AGT-023,15.5
VER-004096,AGT-017,15.5
VER-001693,AGT-003,15.5
VER-000468,AGT-001,15.5
VER-003922,AGT-019,15.5
VER-004255,AGT-005,15.5
VER-001509,AGT-050,15.5
VER-002948,AGT-032,15.5
VER-003051,AGT-047,15.5
VER-004263,AGT-022,15.5
VER-009222,AGT-049,15.5
VER-000514,AGT-010,15.5
VER-002406,AGT-021,15.5
VER-006107,AGT-025,15.5
VER-009838,AGT-041,15.5
VER-006399,AGT-032,15.5
VER-000922,AGT-047,15.5
VER-005365,AGT-010,15.5
VER-003728,AGT-028,15.5
VER-003652,AGT-014,15.5
VER-004234,AGT-008,15.5
VER-004865,AGT-011,15.5
VER-000475,AGT-045,15.5
VER-004375,AGT-036,15.5
VER-009725,AGT-019,15.5
VER-000466,AGT-012,15.5
VER-001787,AGT-029,15.5
VER-004608,AGT-020,15.5
VER-008934,AGT-017,15.5
VER-006239,AGT-042,15.5
VER-007076,AGT-031,15.5
VER-000481,AGT-029,15.5
VER-005383,AGT-050,15.5
VER-003275,AGT-003,15.5
VER-009305,AGT-026,15.5
VER-007869,AGT-033,15.5
VER-007013,AGT-025,15.5
VER-004194,AGT-038,15.5
VER-005141,AGT-043,15.5
VER-009787,AGT-050,15.5
VER-003134,AGT-033,15.5
VER-001884,AGT-037,15.5
VER-005525,AGT-009,15.5
VER-001350,AGT-034,15.5
VER-008350,AGT-032,15.5
VER-007417,AGT-001,15.5
VER-008226,AGT-006,15.5
VER-002958,AGT-027,15.5
VER-002253,AGT-026,15.5
VER-002418,AGT-016,15.5
VER-003429,AGT-048,15.5
VER-004276,AGT-013,15.5
VER-000715,AGT-019,15.5
VER-003425,AGT-026,15.5
VER-003315,AGT-033,15.5
VER-007217,AGT-011,15.5
VER-001982,AGT-030,15.5
VER-008649,AGT-043,15.5
VER-009204,AGT-016,15.5
VER-004437,AGT-018,15.5
VER-006839,AGT-014,15.5
VER-007205,AGT-045,15.5
VER-002754,AGT-042,15.5
VER-001447,AGT-031,15.5
VER-004990,AGT-009,15.5
VER-001021,AGT-006,15.5
VER-000706,AGT-045,15.5
VER-004620,AGT-015,15.5
VER-009272,AGT-049,15.5
VER-009823,AGT-013,15.5
VER-002158,AGT-037,15.5
VER-003847,AGT-005,15.5
VER-007092,AGT-037,15.5
VER-008500,AGT-035,15.5
VER-001567,AGT-018,15.5
VER-000909,AGT-005,15.5
VER-003308,AGT-028,15.5
VER-007505,AGT-005,15.5
VER-004695,AGT-019,15.5
VER-004330,AGT-044,15.5
VER-007566,AGT-025,15.5
VER-008363,AGT-036,15.5
VER-002123,AGT-025,15.5
VER-002246,AGT-019,15.5
VER-007235,AGT-031,15.5
VER-000595,AGT-025,15.5
VER-001559,AGT-015,15.5
VER-005216,AGT-047,15.5
VER-000441,AGT-044,15.5
VER-004795,AGT-036,15.5
VER-004191,AGT-025,15.5
VER-005607,AGT-029,15.5
VER-004618,AGT-003,15.5
VER-007882,AGT-026,15.5
VER-005152,AGT-015,15.5
VER-000011,AGT-011,15.5
VER-002964,AGT-036,15.5
VER-009673,AGT-028,15.5
VER-003282,AGT-028,15.5
VER-004128,AGT-013,15.5
VER-000094,AGT-041,15.5
VER-007096,AGT-002,15.5
VER-006493,AGT-027,15.5
VER-007086,AGT-037,15.5
VER-009863,AGT-023,15.5
VER-009656,AGT-036,15.5
VER-005326,AGT-010,15.5
VER-002752,AGT-029,15.5
VER-000293,AGT-003,15.5
VER-000789,AGT-035,15.5
VER-006785,AGT-020,15.5
VER-005399,AGT-013,15.5
VER-006207,AGT-034,15.5
VER-005849,AGT-035,15.5
VER-009429,AGT-007,15.5
VER-004994,AGT-023,15.5
VER-008736,AGT-040,15.5
VER-005552,AGT-012,15.5
VER-007979,AGT-015,15.5
VER-001319,AGT-001,15.5
VER-004964,AGT-046,15.5
VER-007594,AGT-050,15.5
VER-009891,AGT-013,15.5
VER-002665,AGT-043,15.5
VER-002070,AGT-004,15.5
VER-005867,AGT-005,15.5
VER-005710,AGT-021,15.5
VER-004808,AGT-036,15.5
VER-008772,AGT-023,15.5
VER-006506,AGT-043,15.5
VER-008643,AGT-035,15.5
VER-004202,AGT-028,15.5
VER-003953,AGT-014,15.5
VER-003127,AGT-043,15.5
VER-007733,AGT-002,15.5
VER-002975,AGT-016,15.5
VER-004505,AGT-024,15.5
VER-004182,AGT-025,15.5
VER-005378,AGT-047,15.5
VER-006701,AGT-042,15.5
VER-003854,AGT-017,15.5
VER-002255,AGT-002,15.5
VER-008192,AGT-038,15.5
VER-001965,AGT-032,15.5
VER-003305,AGT-013,15.5
VER-002523,AGT-008,15.5
VER-000838,AGT-023,15.5
VER-006254,AGT-032,15.5
VER-007160,AGT-045,15.5
VER-000228,AGT-026,15.5
VER-003756,AGT-004,15.5
VER-006406,AGT-014,15.5
VER-006597,AGT-030,15.5
VER-008183,AGT-010,15.5
VER-003818,AGT-011,15.5
VER-008518,AGT-003,15.5
VER-002856,AGT-032,15.5
VER-008458,AGT-013,15.5
VER-002037,AGT-045,15.5
VER-005650,AGT-018,15.5
VER-000158,AGT-037,15.5
VER-002493,AGT-041,15.5
VER-006422,AGT-017,15.5
VER-008905,AGT-037,15.5
VER-003155,AGT-005,15.5
VER-001442,AGT-023,15.5
VER-009984,AGT-006,15.5
VER-007667,AGT-001,15.5
VER-005581,AGT-013,15.5
VER-000701,AGT-038,15.5
VER-003903,AGT-032,15.5
VER-009230,AGT-040,15.5
VER-002749,AGT-035,15.5
VER-002514,AGT-023,15.5
VER-008360,AGT-031,15.5
VER-003574,AGT-042,15.5
VER-009717,AGT-019,15.5
VER-006456,AGT-045,15.5
VER-005282,AGT-027,15.5
VER-004304,AGT-038,15.5
VER-006988,AGT-011,15.5
VER-009282,AGT-031,15.5
VER-004141,AGT-023,15.5
VER-006226,AGT-050,15.5
VER-005891,AGT-025,15.5
VER-006694,AGT-022,15.5
VER-004585,AGT-025,15.5
VER-007049,AGT-009,15.5
VER-004300,AGT-041,15.5
VER-005227,AGT-046,15.5
VER-008382,AGT-002,15.5
VER-005372,AGT-015,15.5
VER-006248,AGT-031,15.5
VER-001171,AGT-045,15.5
VER-001403,AGT-030,15.5
VER-001544,AGT-041,15.5
VER-006492,AGT-005,15.5
VER-003915,AGT-041,15.5
VER-003704,AGT-041,15.5
VER-009123,AGT-013,15.5
VER-006596,AGT-035,15.5
VER-006272,AGT-004,15.5
VER-008800,AGT-046,15.5
VER-008043,AGT-033,15.5
VER-003536,AGT-038,15.5
VER-008232,AGT-016,15.5
VER-000604,AGT-022,15.5
VER-005933,AGT-035,15.5
VER-004844,AGT-050,15.5
VER-003980,AGT-026,15.5
VER-007285,AGT-025,15.5
VER-000394,AGT-002,15.5
VER-001836,AGT-014,15.5
VER-009613,AGT-006,15.5
VER-007021,AGT-016,15.5
VER-004056,AGT-029,15.5
VER-000096,AGT-015,15.5
VER-009384,AGT-033,15.5
VER-008598,AGT-024,15.5
VER-005082,AGT-032,15.5
VER-004002,AGT-025,15.5
VER-002808,AGT-036,15.5
VER-002900,AGT-022,15.5
VER-004540,AGT-036,15.5
VER-006667,AGT-026,15.5
VER-005387,AGT-033,15.5
VER-004289,AGT-024,15.5
VER-004871,AGT-018,15.5
VER-006935,AGT-023,15.5
VER-008122,AGT-040,15.5
VER-006408,AGT-031,15.5
VER-007257,AGT-034,15.5
VER-002111,AGT-038,15.5
VER-003618,AGT-045,15.5
VER-004120,AGT-035,15.5
VER-001632,AGT-049,15.5
VER-004314,AGT-022,15.5
